TotalCharges,Month-to-month,One year,Two year,PhoneService,tenure
2279.0,0,0,1,1,0
34.8,0,1,0,1,2
1319.95,0,0,1,1,65
4388.4,1,0,0,1,43
420.2,1,0,0,1,4
2177.45,0,1,0,1,25
3950.85,0,1,0,1,51
827.05,1,0,0,1,12
3913.3,0,1,0,1,57
533.5,0,1,0,1,24
3756.45,0,1,0,1,64
443.9,0,1,0,1,4
2599.95,1,0,0,1,26
284.3,1,0,0,1,15
1740.8,0,0,1,1,64
3436.1,1,0,0,1,36
2462.55,1,0,0,1,27
70.85,1,0,0,1,1
3110.1,0,1,0,1,35
280.85,1,0,0,1,4
411.75,1,0,0,1,8
198.6,1,0,0,1,10
103.7,1,0,0,1,2
6144.55,0,0,1,1,58
4089.45,0,0,1,1,51
864.2,0,0,1,1,46
19.65,1,0,0,1,1
3249.4,1,0,0,1,46
5405.8,1,0,0,1,50
3363.8,1,0,0,1,53
7132.15,1,0,0,1,61
93.55,1,0,0,1,5
4138.9,0,1,0,1,47
5121.75,0,1,0,1,54
566.1,1,0,0,0,19
2715.3,0,0,1,1,26
1782.05,0,0,1,1,70
1742.5,1,0,0,1,17
2983.8,1,0,0,1,30
24.0,1,0,0,1,1
485.9,0,0,1,1,19
1905.7,0,0,1,1,26
1565.7,1,0,0,1,21
4858.7,0,1,0,1,50
3723.65,0,1,0,0,68
298.35,1,0,0,1,3
970.45,1,0,0,1,9
1782.0,0,0,1,0,51
405.7,1,0,0,1,9
4534.9,0,1,0,1,41
2415.95,1,0,0,1,22
1157.05,0,1,0,0,21
8297.5,0,0,1,1,71
45.75,1,0,0,1,1
2083.1,0,1,0,1,26
4681.75,0,0,1,1,71
176.2,1,0,0,1,4
1001.2,1,0,0,1,12
1594.75,1,0,0,1,18
212.4,1,0,0,1,3
7677.4,0,1,0,1,72
815.5,1,0,0,1,11
80.15,1,0,0,1,1
259.65,0,1,0,1,13
8109.8,0,1,0,1,72
2386.85,0,1,0,1,42
340.35,1,0,0,1,17
419.35,1,0,0,1,7
7990.05,0,0,1,1,68
1402.25,0,0,1,1,56
749.35,0,1,0,1,38
8425.15,0,0,1,1,72
1171.5,0,1,0,1,48
5647.95,1,0,0,1,52
708.8,0,1,0,1,35
7567.2,0,0,1,1,67
29.9,1,0,0,0,1
4348.1,1,0,0,1,53
635.9,1,0,0,1,34
108.95,1,0,0,0,3
78.8,1,0,0,1,1
1682.4,1,0,0,1,19
6925.9,0,0,1,1,60
223.15,0,0,1,1,11
5127.95,1,0,0,1,47
874.8,1,0,0,1,18
6758.45,0,0,1,1,60
1874.3,0,0,1,1,72
791.15,0,1,0,1,39
4639.45,0,1,0,1,59
143.9,1,0,0,1,2
69.1,1,0,0,1,1
1776.55,1,0,0,1,20
536.4,1,0,0,1,6
6172.0,0,0,1,1,71
1559.45,1,0,0,1,24
6079.0,1,0,0,1,67
80.85,1,0,0,1,1
4029.95,0,1,0,1,48
2658.4,0,1,0,1,37
383.55,1,0,0,0,11
51.15,1,0,0,1,3
1745.5,1,0,0,1,18
2230.85,0,1,0,1,50
7281.6,0,1,0,1,67
1837.7,1,0,0,1,25
149.55,1,0,0,1,2
180.7,1,0,0,1,9
411.45,0,1,0,0,10
1328.35,0,0,1,1,70
576.95,1,0,0,1,9
68.45,1,0,0,1,4
123.05,1,0,0,1,2
78.65,1,0,0,1,1
468.35,1,0,0,0,19
174.7,1,0,0,1,7
42.9,1,0,0,1,1
44.0,1,0,0,1,1
172.35,0,1,0,1,9
139.35,1,0,0,0,3
539.85,1,0,0,0,9
300.4,1,0,0,1,5
4968.0,0,1,0,1,56
992.7,1,0,0,1,18
4718.25,1,0,0,1,49
5536.5,0,0,1,1,70
7806.6,0,0,1,1,72
434.1,1,0,0,1,6
1563.9,1,0,0,1,17
1332.4,1,0,0,0,29
545.2,1,0,0,1,6
6296.75,0,0,1,1,63
1284.2,1,0,0,1,16
3645.5,0,1,0,1,59
161.45,1,0,0,1,3
226.95,1,0,0,0,8
646.85,1,0,0,1,7
1441.65,0,0,1,1,68
7511.3,0,0,1,1,68
5621.85,0,1,0,1,52
7919.8,0,0,1,1,72
593.2,0,1,0,1,32
1423.65,0,0,1,1,72
69.95,1,0,0,1,1
2763.35,0,1,0,1,42
692.1,0,0,1,1,25
2298.55,1,0,0,1,45
2640.55,0,1,0,0,43
2911.8,0,1,0,1,37
1727.5,1,0,0,1,20
86.6,1,0,0,0,4
6705.7,0,0,1,1,63
237.65,1,0,0,1,3
1672.35,0,0,1,1,66
2979.5,1,0,0,1,28
695.75,1,0,0,1,8
1654.6,0,0,1,1,71
24.25,1,0,0,0,1
1857.85,0,0,1,1,72
825.1,1,0,0,1,16
6424.25,0,0,1,1,66
837.95,1,0,0,1,11
4126.2,0,1,0,1,51
330.8,1,0,0,0,8
1337.45,1,0,0,1,14
362.2,1,0,0,1,4
5991.05,0,0,1,1,70
4891.5,0,0,1,1,70
5373.1,0,1,0,1,54
2068.55,1,0,0,1,28
487.05,0,0,1,1,24
4131.2,0,0,1,1,69
2301.15,1,0,0,1,42
131.65,1,0,0,1,2
4036.0,1,0,0,1,39
4900.65,0,0,1,1,45
5727.45,0,0,1,1,72
743.05,0,0,1,1,38
4804.65,0,0,1,1,72
24.05,1,0,0,1,1
1414.65,0,0,1,1,72
1443.65,0,0,1,1,55
2898.95,0,1,0,0,51
5309.5,0,0,1,1,63
20.4,1,0,0,1,1
451.55,0,0,1,1,23
50.55,1,0,0,1,1
117.05,1,0,0,1,2
5839.3,1,0,0,1,52
1893.5,0,1,0,1,36
45.35,1,0,0,1,1
1654.45,0,1,0,1,28
477.05,0,1,0,1,7
1415.55,1,0,0,1,14
4546.0,0,0,1,0,72
20.5,1,0,0,1,1
163.2,1,0,0,1,10
849.9,0,1,0,1,42
189.95,1,0,0,0,7
321.9,1,0,0,1,4
8058.55,0,0,1,1,72
482.8,1,0,0,0,20
7049.75,0,0,1,1,63
2560.1,0,0,1,0,56
286.8,1,0,0,1,5
7982.5,0,0,1,1,72
5683.6,1,0,0,1,68
3994.05,0,1,0,1,67
369.15,1,0,0,1,8
4631.7,1,0,0,1,52
401.95,1,0,0,1,18
1534.05,0,0,1,1,59
1093.0,0,0,1,1,60
701.3,1,0,0,1,7
1980.3,0,1,0,0,59
2893.4,0,0,1,0,46
262.3,1,0,0,1,5
3886.85,0,0,1,0,59
5917.55,0,0,1,1,70
914.0,1,0,0,1,14
2139.1,1,0,0,1,44
5948.7,0,0,1,1,64
3624.35,0,0,1,0,58
4753.85,0,1,0,1,46
5780.7,1,0,0,1,58
6869.7,0,0,1,1,72
1172.95,1,0,0,0,30
662.95,1,0,0,1,11
1765.95,1,0,0,0,34
2431.95,0,0,1,0,54
155.35,1,0,0,0,3
1859.2,0,0,1,1,72
3303.05,1,0,0,1,40
134.35,1,0,0,1,2
3409.1,0,0,1,1,54
709.5,1,0,0,1,14
70.5,1,0,0,1,1
953.45,1,0,0,1,10
50.15,1,0,0,1,1
19.75,1,0,0,1,1
3665.55,0,1,0,1,56
5515.8,0,0,1,1,68
272.0,0,1,0,1,14
6668.0,0,0,1,1,68
4052.4,1,0,0,1,55
664.4,1,0,0,0,16
718.55,1,0,0,1,9
937.6,1,0,0,1,14
5812.6,1,0,0,1,58
2546.85,1,0,0,0,53
6944.5,0,0,1,1,70
1346.3,1,0,0,1,14
1544.05,0,1,0,1,22
765.15,1,0,0,1,10
692.55,0,0,1,1,29
69.6,1,0,0,1,1
4059.35,0,1,0,1,49
6851.65,1,0,0,1,68
78.05,1,0,0,1,1
1187.05,0,1,0,0,30
5401.9,0,0,1,1,72
247.0,1,0,0,1,10
520.0,1,0,0,1,7
706.6,1,0,0,1,9
49.9,1,0,0,1,1
1370.35,1,0,0,1,20
20.25,1,0,0,1,1
2215.25,1,0,0,1,29
74.0,1,0,0,1,1
214.4,1,0,0,1,3
1871.15,1,0,0,1,20
6171.2,1,0,0,1,64
20.2,1,0,0,1,1
161.45,1,0,0,0,6
1013.2,0,0,1,1,50
336.7,1,0,0,1,6
333.65,1,0,0,1,7
6511.8,0,0,1,1,72
393.45,1,0,0,1,8
7009.5,0,0,1,1,67
2264.05,1,0,0,1,24
6921.7,0,0,1,1,72
600.25,0,1,0,1,33
56.35,1,0,0,0,2
4664.15,0,0,1,1,70
1441.8,0,1,0,1,22
5623.7,1,0,0,1,59
695.85,0,1,0,1,36
1028.75,0,0,1,1,51
4155.95,0,1,0,1,53
395.6,0,1,0,1,20
6330.4,0,0,1,1,63
2971.7,1,0,0,1,40
638.0,0,1,0,1,35
2034.25,0,1,0,1,26
2510.2,1,0,0,1,27
3419.5,0,1,0,1,53
2427.35,1,0,0,1,34
1760.25,1,0,0,1,19
3551.65,1,0,0,1,43
122.9,1,0,0,1,6
1424.2,0,0,1,1,56
2111.45,1,0,0,0,57
2909.95,1,0,0,1,34
374.0,1,0,0,0,10
20.25,1,0,0,1,1
300.8,1,0,0,0,13
5581.05,1,0,0,1,56
5676.65,1,0,0,1,55
3379.25,0,0,1,1,36
942.95,0,1,0,1,47
232.4,1,0,0,1,12
85.45,1,0,0,1,1
2088.45,1,0,0,1,24
6137.0,0,1,0,1,63
1434.6,1,0,0,0,35
3870.0,0,1,0,1,67
2043.45,1,0,0,1,25
2215.0,1,0,0,1,21
842.25,1,0,0,1,13
2576.2,1,0,0,1,35
1901.0,0,0,1,1,71
601.6,1,0,0,1,29
3515.25,0,0,1,0,71
605.45,1,0,0,1,7
3094.05,1,0,0,0,57
4929.55,0,0,1,1,65
595.05,0,1,0,1,27
469.8,1,0,0,1,6
8436.25,0,0,1,1,72
19.75,1,0,0,1,1
492.0,1,0,0,1,11
987.95,0,0,1,1,39
5496.9,1,0,0,1,59
1908.35,0,1,0,1,26
107.1,1,0,0,1,2
4575.35,0,0,1,0,72
4309.55,0,1,0,1,65
7922.75,0,0,1,1,72
522.35,1,0,0,1,6
587.7,0,1,0,1,32
3876.2,0,1,0,1,50
3778.85,0,0,1,0,61
1457.25,1,0,0,1,15
8349.45,0,0,1,1,72
185.6,1,0,0,1,9
19.5,1,0,0,1,1
1066.9,1,0,0,1,12
973.55,1,0,0,0,37
1226.45,0,1,0,1,61
342.3,0,1,0,1,18
985.05,1,0,0,1,21
3948.45,0,0,1,0,68
828.05,1,0,0,1,12
41.85,1,0,0,0,2
6164.7,1,0,0,1,62
2862.75,1,0,0,1,29
33.6,1,0,0,0,1
343.95,1,0,0,1,5
20.7,1,0,0,1,1
6590.5,0,0,1,1,62
717.95,0,0,1,1,36
2890.65,1,0,0,1,28
4885.85,0,1,0,1,69
1222.05,1,0,0,1,11
6871.7,1,0,0,1,63
405.6,0,1,0,1,23
208.25,1,0,0,1,10
1801.9,0,0,1,1,71
3062.45,1,0,0,1,45
1764.75,0,0,1,1,70
1816.75,1,0,0,1,22
1255.1,0,0,1,1,52
5743.05,0,1,0,1,55
3921.1,0,0,1,0,65
1463.45,0,0,1,1,72
189.45,0,1,0,1,10
96.8,0,1,0,1,7
408.5,1,0,0,1,5
1846.65,0,0,1,1,24
8456.75,0,0,1,1,72
1011.5,1,0,0,0,21
4263.4,0,1,0,0,69
2549.1,1,0,0,1,44
3965.05,0,1,0,1,61
2496.7,1,0,0,1,24
90.6,1,0,0,1,1
288.05,1,0,0,1,6
368.1,1,0,0,1,4
7840.6,0,0,1,1,72
6632.75,0,0,1,1,72
1013.35,1,0,0,1,14
152.95,1,0,0,1,7
3772.65,0,1,0,1,48
1026.35,0,1,0,1,55
19.3,1,0,0,1,1
5031.85,0,1,0,1,45
220.4,1,0,0,1,3
1416.5,0,0,1,1,71
158.35,1,0,0,1,8
256.6,1,0,0,1,3
5542.55,0,0,1,1,69
68.5,1,0,0,1,1
8443.7,0,0,1,1,72
791.75,1,0,0,1,11
5708.2,0,0,1,1,71
69.95,1,0,0,1,1
2016.3,0,0,1,0,33
326.65,0,1,0,1,16
5471.75,0,1,0,1,56
19.95,1,0,0,1,1
346.4,1,0,0,1,5
1061.6,0,1,0,1,57
1971.5,0,1,0,0,56
773.65,1,0,0,1,8
1422.05,1,0,0,1,22
19.75,1,0,0,1,1
2460.35,1,0,0,1,40
856.5,0,0,1,1,46
1275.85,0,0,1,1,63
7467.5,0,0,1,1,68
7261.75,0,0,1,1,69
5116.6,1,0,0,1,56
660.05,0,1,0,1,10
6590.8,0,1,0,1,63
1208.15,0,0,1,0,24
1033.9,1,0,0,1,19
1885.15,1,0,0,1,22
2467.1,1,0,0,1,29
989.45,0,1,0,1,13
2006.95,0,0,1,1,70
5025.0,1,0,0,1,49
4830.25,0,1,0,1,43
59.75,1,0,0,1,3
3088.25,0,1,0,1,42
3134.7,0,1,0,1,57
94.55,1,0,0,1,2
8312.4,0,0,1,1,72
4863.85,1,0,0,1,46
6871.9,1,0,0,1,66
6529.25,0,1,0,1,62
6637.9,0,0,1,1,72
3165.6,0,1,0,1,35
1454.15,1,0,0,1,17
6786.1,0,0,1,1,72
543.0,0,1,0,1,28
1327.15,0,0,1,1,56
2404.15,1,0,0,1,31
867.3,0,1,0,1,45
25.75,1,0,0,1,1
114.7,1,0,0,1,2
109.5,1,0,0,1,6
4692.95,0,1,0,1,48
546.85,1,0,0,1,25
1274.05,0,0,1,1,64
1782.4,1,0,0,0,50
5301.1,0,1,0,1,52
280.35,1,0,0,1,4
2897.95,1,0,0,1,32
3371.0,0,0,1,1,45
801.3,1,0,0,1,9
6975.25,0,1,0,1,66
257.05,1,0,0,1,3
1079.45,0,0,1,1,54
40.1,1,0,0,0,1
6997.3,0,0,1,1,64
2217.15,1,0,0,1,31
1129.1,1,0,0,1,14
979.05,0,1,0,1,12
4119.4,0,1,0,1,67
2568.55,1,0,0,1,35
3349.1,0,0,1,1,45
492.1,1,0,0,1,10
1718.95,1,0,0,1,29
605.25,0,1,0,1,24
1344.5,0,0,1,1,66
4267.15,0,1,0,1,51
1121.05,0,0,1,1,45
918.7,0,1,0,1,49
521.8,0,0,1,1,29
4469.1,1,0,0,1,40
3580.3,1,0,0,1,37
1729.35,1,0,0,1,25
1073.3,1,0,0,0,22
4566.5,0,0,1,0,72
293.3,1,0,0,0,7
2603.1,0,0,1,1,33
1783.75,1,0,0,1,23
2440.15,1,0,0,1,24
79.55,1,0,0,1,1
6322.1,0,0,1,1,69
57.4,0,1,0,1,3
4284.65,0,1,0,1,56
7138.65,0,1,0,1,65
1539.75,0,1,0,1,71
1058.1,1,0,0,1,14
123.8,1,0,0,1,2
2781.85,0,1,0,1,32
2731.0,1,0,0,1,40
20.75,1,0,0,1,1
89.1,1,0,0,1,1
497.3,1,0,0,1,7
711.15,1,0,0,1,15
1607.2,1,0,0,1,17
1490.95,1,0,0,1,19
1898.1,0,0,1,1,71
3273.95,0,0,1,1,54
2929.75,1,0,0,1,31
838.7,1,0,0,1,11
1443.65,1,0,0,1,18
7746.7,0,0,1,1,72
6951.15,1,0,0,1,71
214.75,1,0,0,0,5
2669.45,0,1,0,1,38
235.2,1,0,0,1,5
92.65,1,0,0,1,2
3103.25,0,0,1,1,52
606.25,1,0,0,1,8
5330.2,0,0,1,1,68
1403.1,0,1,0,1,69
2727.8,1,0,0,1,42
5038.45,0,0,1,1,50
19.1,1,0,0,1,1
80.3,1,0,0,1,1
1462.6,1,0,0,1,33
150.6,1,0,0,1,7
5960.5,1,0,0,1,64
74.9,1,0,0,1,1
1192.3,0,0,1,1,59
314.55,1,0,0,1,6
56.0,1,0,0,1,3
330.8,1,0,0,1,15
877.35,0,1,0,1,13
2249.1,1,0,0,1,23
2807.65,1,0,0,1,31
1696.2,0,1,0,1,29
1032.05,0,1,0,1,49
4902.8,1,0,0,1,56
4995.35,0,0,1,1,63
5034.05,0,0,1,1,63
1857.75,1,0,0,1,24
1992.85,0,1,0,1,36
751.65,1,0,0,1,9
66.95,1,0,0,0,3
1714.95,0,1,0,1,21
343.6,0,1,0,1,13
20.15,1,0,0,1,1
520.1,0,1,0,1,25
1387.45,0,0,1,1,71
7383.7,0,1,0,1,66
4483.95,0,1,0,1,45
1706.45,1,0,0,1,22
1327.4,0,1,0,1,67
5974.3,0,0,1,1,68
2279.0,0,0,1,1,0
4515.85,1,0,0,1,49
179.85,1,0,0,1,4
5040.2,0,1,0,1,63
165.0,1,0,0,1,2
422.7,0,1,0,1,21
3046.4,0,0,1,1,55
20.25,1,0,0,1,1
358.05,0,0,1,1,17
2936.25,1,0,0,1,30
1271.8,1,0,0,1,22
530.05,1,0,0,1,9
19.2,1,0,0,1,1
1808.7,1,0,0,1,21
1144.6,1,0,0,1,19
7446.9,1,0,0,1,69
25.1,1,0,0,0,1
7556.9,0,0,1,1,72
4858.7,0,0,1,1,70
6595.0,1,0,0,1,66
149.05,1,0,0,0,7
4972.1,1,0,0,1,46
1880.85,1,0,0,0,39
2045.55,1,0,0,1,32
2187.15,1,0,0,1,24
477.55,1,0,0,1,6
2976.95,1,0,0,1,37
178.7,1,0,0,1,8
5025.85,0,0,1,1,72
3353.4,0,0,1,0,71
1461.15,1,0,0,1,16
2782.4,1,0,0,0,57
1699.15,0,1,0,1,66
1496.9,1,0,0,1,17
452.2,1,0,0,1,21
4428.45,0,0,1,1,66
1322.55,1,0,0,1,17
70.45,1,0,0,1,1
3563.8,0,1,0,1,58
139.75,1,0,0,1,8
1927.3,0,1,0,1,27
3000.25,1,0,0,1,34
3021.3,0,1,0,1,30
2245.4,1,0,0,1,33
24.75,1,0,0,0,1
944.65,1,0,0,1,14
1264.2,0,1,0,1,16
4917.75,0,0,1,1,49
2012.7,1,0,0,1,19
5743.3,0,0,1,1,70
1864.65,1,0,0,1,32
1221.65,1,0,0,1,18
1390.85,0,0,1,0,37
302.35,1,0,0,1,4
1374.9,1,0,0,1,16
1336.9,1,0,0,1,17
1297.8,1,0,0,1,19
6067.4,0,0,1,1,60
1222.25,0,0,1,1,51
487.95,0,0,1,1,28
2548.55,0,0,1,1,43
835.5,0,0,1,1,42
242.05,1,0,0,1,3
44.75,1,0,0,1,1
63.75,1,0,0,1,3
6218.45,0,0,1,1,63
260.9,1,0,0,1,3
7320.9,1,0,0,1,68
2967.35,1,0,0,1,30
6333.8,0,0,1,1,60
939.7,1,0,0,1,15
4200.25,1,0,0,1,45
5950.2,0,0,1,1,70
1037.75,1,0,0,1,10
93.4,1,0,0,1,4
50.45,1,0,0,1,1
1614.9,0,0,1,1,68
1573.95,1,0,0,1,22
3624.3,1,0,0,1,38
100.25,1,0,0,1,1
1468.75,1,0,0,1,18
2607.6,1,0,0,1,29
1422.1,1,0,0,1,16
69.85,1,0,0,1,1
858.6,1,0,0,1,12
1523.4,0,1,0,0,31
324.3,1,0,0,1,4
3435.6,0,1,0,1,48
399.6,1,0,0,1,15
4549.45,0,1,0,1,50
322.5,1,0,0,1,7
3273.55,1,0,0,1,41
5375.15,0,0,1,1,68
2510.7,1,0,0,1,26
3090.05,0,0,1,0,57
61.05,1,0,0,1,3
20.9,1,0,0,1,1
955.6,0,1,0,1,19
140.4,1,0,0,1,3
1493.1,0,0,1,1,59
69.4,1,0,0,1,1
1626.05,1,0,0,0,42
541.15,1,0,0,1,7
1784.9,0,0,1,1,67
70.35,1,0,0,1,1
6075.9,0,0,1,1,66
5500.6,1,0,0,1,61
73.1,0,1,0,1,4
3229.4,1,0,0,1,42
3399.85,0,1,0,1,64
6431.05,0,1,0,1,54
19.75,1,0,0,1,1
1230.9,0,0,1,1,54
454.65,0,0,1,1,18
235.05,1,0,0,1,3
70.1,1,0,0,1,1
6595.9,0,0,1,1,72
5867.0,0,1,0,1,60
196.35,0,1,0,1,11
909.25,1,0,0,1,12
6449.15,0,1,0,1,61
762.45,0,0,1,1,39
5283.95,1,0,0,1,55
1617.5,1,0,0,1,17
785.75,0,1,0,1,37
1776.0,0,0,1,1,72
5396.25,0,0,1,1,72
574.5,1,0,0,1,8
400.3,1,0,0,1,22
84.3,1,0,0,1,1
2656.3,1,0,0,1,38
1445.95,0,1,0,1,17
5212.65,0,0,1,1,70
6440.25,0,0,1,1,72
2244.95,1,0,0,1,28
1130.0,1,0,0,1,15
6463.15,0,0,1,1,72
1131.2,1,0,0,1,11
585.95,1,0,0,1,8
6252.7,0,1,0,1,57
19.95,1,0,0,1,1
2062.15,1,0,0,0,46
587.1,0,1,0,1,30
720.45,1,0,0,1,10
2186.4,1,0,0,1,23
2979.3,1,0,0,1,32
956.65,1,0,0,1,13
3201.55,0,0,1,1,39
3973.2,1,0,0,1,44
447.9,1,0,0,1,9
1335.2,0,0,1,1,67
661.25,1,0,0,1,9
1111.85,1,0,0,1,15
7555.0,0,0,1,1,71
49.0,1,0,0,1,1
3046.15,1,0,0,1,30
69.35,1,0,0,1,1
836.35,1,0,0,0,17
272.2,1,0,0,1,3
5293.4,0,0,1,1,67
20.95,1,0,0,1,1
50.55,1,0,0,1,1
2570.0,1,0,0,1,32
798.2,0,1,0,1,41
80.55,1,0,0,1,1
44.15,1,0,0,1,1
916.9,1,0,0,1,12
6487.2,1,0,0,1,62
1855.65,1,0,0,1,22
1556.85,1,0,0,1,17
1988.05,0,0,1,1,72
5432.2,1,0,0,1,56
147.55,1,0,0,1,9
8424.9,0,0,1,1,72
2203.7,1,0,0,1,20
387.4,0,0,1,1,19
116.65,1,0,0,1,2
3045.75,0,1,0,0,53
2287.25,1,0,0,1,27
130.5,1,0,0,1,6
767.9,0,1,0,1,9
446.8,1,0,0,1,8
8100.25,0,0,1,1,71
830.7,1,0,0,1,10
20.0,1,0,0,1,1
4689.15,0,1,0,0,71
6754.35,0,1,0,1,68
3540.65,1,0,0,1,34
2184.6,0,1,0,1,26
1054.6,1,0,0,1,22
130.55,1,0,0,1,7
1540.35,1,0,0,1,20
6411.25,1,0,0,1,60
1432.55,0,0,1,1,72
7629.85,0,1,0,1,72
101.9,1,0,0,1,4
313.4,1,0,0,1,16
6312.9,0,1,0,1,62
629.55,1,0,0,1,10
2640.55,1,0,0,1,31
1372.45,0,0,1,1,71
1212.25,0,0,1,1,58
6237.05,0,0,1,1,70
6310.9,0,0,1,1,71
5031.0,0,0,1,1,69
85.05,1,0,0,1,1
8672.45,0,0,1,1,72
2196.45,1,0,0,1,26
3008.15,1,0,0,1,33
220.8,0,0,1,1,10
5779.6,0,0,1,1,57
222.65,1,0,0,1,10
914.6,0,1,0,1,39
246.3,1,0,0,1,11
2110.15,1,0,0,1,21
5560.0,0,0,1,1,68
1633.0,0,1,0,1,18
547.65,1,0,0,1,6
969.85,1,0,0,1,18
2610.65,0,1,0,1,52
6567.9,0,0,1,1,56
4747.85,1,0,0,1,45
1759.55,0,0,1,1,67
101.1,1,0,0,0,3
6496.15,1,0,0,1,65
4234.15,0,0,1,1,63
300.7,0,0,1,1,11
59.55,1,0,0,1,1
4323.35,0,0,1,1,55
1466.1,0,1,0,1,25
8684.8,0,1,0,1,72
1776.45,0,0,1,1,72
2933.95,0,0,1,0,65
4370.25,1,0,0,1,54
144.35,1,0,0,1,7
4804.75,0,0,1,1,72
1125.2,1,0,0,1,21
39.85,1,0,0,1,2
422.4,1,0,0,1,4
251.75,1,0,0,1,3
8332.15,0,0,1,1,72
314.6,1,0,0,1,6
4331.4,1,0,0,1,52
6382.0,1,0,0,1,69
740.3,1,0,0,1,8
600.15,1,0,0,1,8
5538.8,1,0,0,1,63
7049.5,0,1,0,1,60
690.5,1,0,0,1,12
279.3,1,0,0,1,13
1427.55,1,0,0,1,22
452.7,1,0,0,1,5
19.45,1,0,0,1,1
1709.15,0,0,1,1,72
53.15,1,0,0,1,2
777.35,0,0,1,1,40
860.85,0,1,0,1,44
5012.1,0,1,0,1,71
166.3,1,0,0,1,2
2404.1,1,0,0,1,26
70.0,1,0,0,1,1
24.4,1,0,0,0,1
4820.15,0,0,1,1,65
209.9,1,0,0,1,3
610.75,1,0,0,1,13
3409.6,1,0,0,1,33
70.7,1,0,0,1,1
155.35,1,0,0,1,4
144.0,1,0,0,1,2
7875.0,0,0,1,1,72
911.6,1,0,0,1,37
1270.2,1,0,0,1,15
478.1,0,1,0,1,23
1561.5,1,0,0,0,30
761.85,0,1,0,1,42
2282.95,0,1,0,1,32
1615.1,1,0,0,1,22
1097.15,1,0,0,0,42
369.3,1,0,0,1,8
6725.3,0,0,1,1,65
31.55,1,0,0,1,2
6293.2,0,0,1,1,70
432.5,1,0,0,1,22
321.75,1,0,0,1,4
147.15,1,0,0,1,2
2434.45,0,0,1,0,67
532.1,1,0,0,1,25
375.25,1,0,0,1,20
125.95,1,0,0,1,2
1042.65,0,0,1,1,51
1620.25,1,0,0,0,46
2387.75,1,0,0,1,25
659.35,1,0,0,1,13
2660.2,1,0,0,1,25
1285.8,0,1,0,1,26
4211.55,0,1,0,1,43
377.55,1,0,0,1,19
990.9,1,0,0,1,10
193.8,1,0,0,1,2
6058.95,0,0,1,1,72
964.9,1,0,0,1,18
790.15,1,0,0,1,9
2467.75,1,0,0,1,27
2322.85,1,0,0,1,24
7262.0,0,1,0,1,69
4854.3,0,0,1,1,46
7748.75,0,0,1,1,72
1914.9,1,0,0,1,22
6470.1,1,0,0,1,70
57.4,1,0,0,1,2
2019.8,1,0,0,1,31
5688.05,1,0,0,1,56
1522.7,1,0,0,1,16
1334.5,0,0,1,1,52
252.0,1,0,0,1,13
700.45,0,1,0,1,35
5655.45,0,0,1,1,59
6747.35,1,0,0,1,72
5265.1,0,0,1,1,66
5174.35,0,0,1,1,49
105.6,1,0,0,1,2
2271.85,1,0,0,1,21
2966.95,0,1,0,0,54
1772.25,1,0,0,1,24
61.15,1,0,0,1,1
494.95,1,0,0,1,6
44.45,1,0,0,1,1
5290.45,0,1,0,1,49
3346.8,0,0,1,1,56
5219.65,1,0,0,1,56
217.5,0,0,1,0,6
607.7,0,1,0,1,32
5431.4,0,1,0,1,50
6004.85,0,1,0,1,58
5957.9,0,0,1,1,65
5442.05,0,0,1,1,64
4370.25,0,0,1,1,66
4428.6,0,1,0,1,38
416.45,0,1,0,1,20
3067.2,1,0,0,1,36
6688.1,0,1,0,1,64
20.25,1,0,0,1,1
4224.7,0,1,0,1,60
74.35,1,0,0,1,1
4042.2,0,1,0,1,50
62.05,1,0,0,1,1
3580.95,0,0,1,0,72
1198.8,0,0,1,1,60
1755.35,0,0,1,0,46
3772.5,0,0,1,0,69
2877.95,1,0,0,1,31
357.7,0,1,0,1,19
1397.3,0,0,1,1,71
959.9,1,0,0,1,12
3182.95,0,1,0,1,39
3704.15,0,1,0,1,44
4620.4,0,0,1,1,56
8312.75,0,0,1,1,72
541.9,1,0,0,1,5
929.3,1,0,0,1,11
971.3,1,0,0,0,24
1285.05,1,0,0,1,15
1521.2,0,0,1,1,72
3389.25,0,0,1,1,56
1198.05,0,0,1,1,64
3414.65,1,0,0,1,34
162.45,1,0,0,1,2
754.0,0,1,0,1,35
467.15,0,1,0,1,22
216.9,1,0,0,1,5
373.0,0,1,0,0,9
245.2,1,0,0,1,11
481.1,0,1,0,1,23
302.75,1,0,0,1,4
1728.2,0,0,1,1,68
2964.05,1,0,0,1,33
2156.25,1,0,0,1,31
60.1,1,0,0,1,1
1051.9,0,0,1,1,56
78.95,1,0,0,1,1
5013.0,0,1,0,1,66
1738.9,0,0,1,1,72
2275.1,1,0,0,1,34
5511.65,1,0,0,1,58
98.5,1,0,0,1,2
1316.9,0,0,1,0,37
7993.3,0,0,1,1,71
19.85,0,1,0,1,1
1388.45,0,0,1,1,71
666.0,0,1,0,1,35
94.45,0,1,0,1,6
244.65,1,0,0,1,3
4134.7,0,1,0,1,69
2375.4,0,1,0,0,44
4862.5,0,1,0,1,53
2431.35,1,0,0,1,24
351.5,1,0,0,1,5
106.2,1,0,0,1,2
1413.0,0,0,1,1,62
1743.05,1,0,0,1,19
657.5,1,0,0,1,9
1050.5,0,0,1,1,53
426.35,1,0,0,1,5
